index,ts_code,symbol,name,area,industry,fullname,market,exchange,list_date,is_hs
716,002268.SZ,002268,卫士通,四川,软件服务,成都卫士通信息产业股份有限公司,中小板,SZSE,20080811,S
717,002269.SZ,002269,美邦服饰,上海,服饰,上海美特斯邦威服饰股份有限公司,中小板,SZSE,20080828,N
718,002270.SZ,002270,华明装备,山东,电气设备,华明电力装备股份有限公司,中小板,SZSE,20080905,N
719,002271.SZ,002271,东方雨虹,北京,其他建材,北京东方雨虹防水技术股份有限公司,中小板,SZSE,20080910,S
720,002272.SZ,002272,川润股份,四川,机械基件,四川川润股份有限公司,中小板,SZSE,20080919,N
721,002273.SZ,002273,水晶光电,浙江,元器件,浙江水晶光电科技股份有限公司,中小板,SZSE,20080919,S
722,002274.SZ,002274,华昌化工,江苏,农药化肥,江苏华昌化工股份有限公司,中小板,SZSE,20080925,N
723,002275.SZ,002275,桂林三金,广西,中成药,桂林三金药业股份有限公司,中小板,SZSE,20090710,N
724,002276.SZ,002276,万马股份,浙江,电气设备,浙江万马股份有限公司,中小板,SZSE,20090710,S
725,002277.SZ,002277,友阿股份,湖南,百货,湖南友谊阿波罗商业股份有限公司,中小板,SZSE,20090717,N
726,002278.SZ,002278,神开股份,上海,化工机械,上海神开石油化工装备股份有限公司,中小板,SZSE,20090811,N
727,002279.SZ,002279,久其软件,北京,软件服务,北京久其软件股份有限公司,中小板,SZSE,20090811,N
728,002280.SZ,002280,*ST联络,浙江,软件服务,杭州联络互动信息科技股份有限公司,中小板,SZSE,20090821,N
729,002281.SZ,002281,光迅科技,湖北,通信设备,武汉光迅科技股份有限公司,中小板,SZSE,20090821,S
730,002282.SZ,002282,博深股份,河北,轻工机械,博深股份有限公司,中小板,SZSE,20090821,N
731,002283.SZ,002283,天润工业,山东,汽车配件,天润工业技术股份有限公司,中小板,SZSE,20090821,N
732,002284.SZ,002284,亚太股份,浙江,汽车配件,浙江亚太机电股份有限公司,中小板,SZSE,20090828,N
733,002285.SZ,002285,世联行,深圳,房产服务,深圳世联行集团股份有限公司,中小板,SZSE,20090828,S
734,002286.SZ,002286,保龄宝,山东,食品,保龄宝生物股份有限公司,中小板,SZSE,20090828,N
735,002287.SZ,002287,奇正藏药,西藏,中成药,西藏奇正藏药股份有限公司,中小板,SZSE,20090828,S
736,002288.SZ,002288,超华科技,广东,元器件,广东超华科技股份有限公司,中小板,SZSE,20090903,N
737,002289.SZ,002289,ST宇顺,深圳,元器件,深圳市宇顺电子股份有限公司,中小板,SZSE,20090903,N
738,002290.SZ,002290,ST禾盛,江苏,家用电器,苏州禾盛新型材料股份有限公司,中小板,SZSE,20090903,N
739,002291.SZ,002291,星期六,广东,服饰,星期六股份有限公司,中小板,SZSE,20090903,N
740,002292.SZ,002292,奥飞娱乐,广东,影视音像,奥飞娱乐股份有限公司,中小板,SZSE,20090910,S
741,002293.SZ,002293,罗莱生活,江苏,纺织,罗莱生活科技股份有限公司,中小板,SZSE,20090910,N
742,002294.SZ,002294,信立泰,深圳,化学制药,深圳信立泰药业股份有限公司,中小板,SZSE,20090910,S
743,002295.SZ,002295,精艺股份,广东,铜,广东精艺金属股份有限公司,中小板,SZSE,20090929,N
744,002296.SZ,002296,辉煌科技,河南,通信设备,河南辉煌科技股份有限公司,中小板,SZSE,20090929,N
745,002297.SZ,002297,博云新材,湖南,矿物制品,湖南博云新材料股份有限公司,中小板,SZSE,20090929,N
746,002298.SZ,002298,中电兴发,安徽,软件服务,安徽中电兴发与鑫龙科技股份有限公司,中小板,SZSE,20090929,N
747,002299.SZ,002299,圣农发展,福建,农业综合,福建圣农发展股份有限公司,中小板,SZSE,20091021,S
748,002300.SZ,002300,太阳电缆,福建,电气设备,福建南平太阳电缆股份有限公司,中小板,SZSE,20091021,N
749,002301.SZ,002301,齐心集团,深圳,文教休闲,深圳齐心集团股份有限公司,中小板,SZSE,20091021,S
750,002302.SZ,002302,西部建设,新疆,水泥,中建西部建设股份有限公司,中小板,SZSE,20091103,S
751,002303.SZ,002303,美盈森,深圳,造纸,美盈森集团股份有限公司,中小板,SZSE,20091103,S
752,002304.SZ,002304,洋河股份,江苏,白酒,江苏洋河酒厂股份有限公司,中小板,SZSE,20091106,S
753,002305.SZ,002305,南国置业,湖北,区域地产,南国置业股份有限公司,中小板,SZSE,20091106,N
754,002306.SZ,002306,ST云网,北京,酒店餐饮,中科云网科技集团股份有限公司,中小板,SZSE,20091111,N
755,002307.SZ,002307,北新路桥,新疆,建筑工程,新疆北新路桥集团股份有限公司,中小板,SZSE,20091111,N
756,002308.SZ,002308,威创股份,广东,IT设备,威创集团股份有限公司,中小板,SZSE,20091127,N
757,002309.SZ,002309,中利集团,江苏,电气设备,江苏中利集团股份有限公司,中小板,SZSE,20091127,N
758,002310.SZ,002310,东方园林,北京,建筑工程,北京东方园林环境股份有限公司,中小板,SZSE,20091127,S
759,002311.SZ,002311,海大集团,广东,饲料,广东海大集团股份有限公司,中小板,SZSE,20091127,S
760,002312.SZ,002312,三泰控股,四川,化工原料,成都三泰控股集团股份有限公司,中小板,SZSE,20091203,S
761,002313.SZ,002313,日海智能,深圳,通信设备,日海智能科技股份有限公司,中小板,SZSE,20091203,S
762,002314.SZ,002314,南山控股,深圳,区域地产,深圳市新南山控股(集团)股份有限公司,中小板,SZSE,20091203,N
763,002315.SZ,002315,焦点科技,江苏,互联网,焦点科技股份有限公司,中小板,SZSE,20091209,N
764,002316.SZ,002316,亚联发展,深圳,软件服务,深圳亚联发展科技股份有限公司,中小板,SZSE,20091209,N
765,002317.SZ,002317,众生药业,广东,中成药,广东众生药业股份有限公司,中小板,SZSE,20091211,S
766,002318.SZ,002318,久立特材,浙江,特种钢,浙江久立特材科技股份有限公司,中小板,SZSE,20091211,S
767,002319.SZ,002319,*ST乐通,广东,染料涂料,珠海市乐通化工股份有限公司,中小板,SZSE,20091211,N
768,002320.SZ,002320,海峡股份,海南,水运,海南海峡航运股份有限公司,中小板,SZSE,20091216,S
769,002321.SZ,002321,华英农业,河南,农业综合,河南华英农业发展股份有限公司,中小板,SZSE,20091216,N
770,002322.SZ,002322,理工环科,浙江,软件服务,宁波理工环境能源科技股份有限公司,中小板,SZSE,20091218,N
771,002323.SZ,002323,*ST雅博,山东,建筑工程,山东雅博科技股份有限公司,中小板,SZSE,20091218,N
772,002324.SZ,002324,普利特,上海,塑料,上海普利特复合材料股份有限公司,中小板,SZSE,20091218,S
773,002325.SZ,002325,洪涛股份,深圳,装修装饰,深圳洪涛集团股份有限公司,中小板,SZSE,20091222,N
774,002326.SZ,002326,永太科技,浙江,化工原料,浙江永太科技股份有限公司,中小板,SZSE,20091222,S
775,002327.SZ,002327,富安娜,深圳,纺织,深圳市富安娜家居用品股份有限公司,中小板,SZSE,20091230,N
776,002328.SZ,002328,新朋股份,上海,汽车配件,上海新朋实业股份有限公司,中小板,SZSE,20091230,N
777,002329.SZ,002329,皇氏集团,广西,乳制品,皇氏集团股份有限公司,中小板,SZSE,20100106,N
778,002330.SZ,002330,得利斯,山东,食品,山东得利斯食品股份有限公司,中小板,SZSE,20100106,N
779,002331.SZ,002331,皖通科技,安徽,软件服务,安徽皖通科技股份有限公司,中小板,SZSE,20100106,N
780,002332.SZ,002332,仙琚制药,浙江,生物制药,浙江仙琚制药股份有限公司,中小板,SZSE,20100112,S
781,002333.SZ,002333,ST罗普,江苏,铝,苏州罗普斯金铝业股份有限公司,中小板,SZSE,20100112,N
782,002334.SZ,002334,英威腾,深圳,电气设备,深圳市英威腾电气股份有限公司,中小板,SZSE,20100113,N
783,002335.SZ,002335,科华恒盛,福建,电气设备,科华恒盛股份有限公司,中小板,SZSE,20100113,N
784,002336.SZ,002336,ST人乐,深圳,超市连锁,人人乐连锁商业集团股份有限公司,中小板,SZSE,20100113,N
785,002337.SZ,002337,赛象科技,天津,化工机械,天津赛象科技股份有限公司,中小板,SZSE,20100115,N
786,002338.SZ,002338,奥普光电,吉林,电器仪表,长春奥普光电技术股份有限公司,中小板,SZSE,20100115,N
787,002339.SZ,002339,积成电子,山东,电气设备,积成电子股份有限公司,中小板,SZSE,20100122,N
788,002340.SZ,002340,格林美,深圳,小金属,格林美股份有限公司,中小板,SZSE,20100122,S
789,002341.SZ,002341,新纶科技,深圳,化工原料,深圳市新纶科技股份有限公司,中小板,SZSE,20100122,N
790,002342.SZ,002342,巨力索具,河北,机械基件,巨力索具股份有限公司,中小板,SZSE,20100126,N
791,002343.SZ,002343,慈文传媒,浙江,影视音像,慈文传媒股份有限公司,中小板,SZSE,20100126,N
792,002344.SZ,002344,海宁皮城,浙江,商品城,海宁中国皮革城股份有限公司,中小板,SZSE,20100126,N
793,002345.SZ,002345,潮宏基,广东,服饰,广东潮宏基实业股份有限公司,中小板,SZSE,20100128,N
794,002346.SZ,002346,柘中股份,上海,电气设备,上海柘中集团股份有限公司,中小板,SZSE,20100128,N
795,002347.SZ,002347,泰尔股份,安徽,机械基件,泰尔重工股份有限公司,中小板,SZSE,20100128,N
796,002348.SZ,002348,高乐股份,广东,文教休闲,广东高乐股份有限公司,中小板,SZSE,20100203,N
797,002349.SZ,002349,精华制药,江苏,中成药,精华制药集团股份有限公司,中小板,SZSE,20100203,N
798,002350.SZ,002350,北京科锐,北京,电气设备,北京科锐配电自动化股份有限公司,中小板,SZSE,20100203,N
799,002351.SZ,002351,漫步者,深圳,IT设备,深圳市漫步者科技股份有限公司,中小板,SZSE,20100205,S
800,002352.SZ,002352,顺丰控股,深圳,仓储物流,顺丰控股股份有限公司,中小板,SZSE,20100205,S
801,002353.SZ,002353,杰瑞股份,山东,化工机械,烟台杰瑞石油服务集团股份有限公司,中小板,SZSE,20100205,S
802,002354.SZ,002354,*ST天娱,辽宁,互联网,大连天神娱乐股份有限公司,中小板,SZSE,20100209,N
803,002355.SZ,002355,兴民智通,山东,汽车配件,兴民智通(集团)股份有限公司,中小板,SZSE,20100209,N
804,002356.SZ,002356,*ST赫美,深圳,其他商业,深圳赫美集团股份有限公司,中小板,SZSE,20100209,N
805,002357.SZ,002357,富临运业,四川,公路,四川富临运业集团股份有限公司,中小板,SZSE,20100210,N
806,002358.SZ,002358,森源电气,河南,电气设备,河南森源电气股份有限公司,中小板,SZSE,20100210,S
807,002360.SZ,002360,同德化工,山西,化工原料,山西同德化工股份有限公司,中小板,SZSE,20100303,N
808,002361.SZ,002361,神剑股份,安徽,化工原料,安徽神剑新材料股份有限公司,中小板,SZSE,20100303,N
809,002362.SZ,002362,汉王科技,北京,软件服务,汉王科技股份有限公司,中小板,SZSE,20100303,N
810,002363.SZ,002363,隆基机械,山东,汽车配件,山东隆基机械股份有限公司,中小板,SZSE,20100305,N
811,002364.SZ,002364,中恒电气,浙江,电气设备,杭州中恒电气股份有限公司,中小板,SZSE,20100305,S
812,002365.SZ,002365,永安药业,湖北,化学制药,潜江永安药业股份有限公司,中小板,SZSE,20100305,N
813,002366.SZ,002366,台海核电,四川,专用机械,台海玛努尔核电设备股份有限公司,中小板,SZSE,20100312,N
814,002367.SZ,002367,康力电梯,江苏,运输设备,康力电梯股份有限公司,中小板,SZSE,20100312,S
815,002368.SZ,002368,太极股份,北京,软件服务,太极计算机股份有限公司,中小板,SZSE,20100312,S
816,002369.SZ,002369,卓翼科技,深圳,通信设备,深圳市卓翼科技股份有限公司,中小板,SZSE,20100316,N
817,002370.SZ,002370,亚太药业,浙江,化学制药,浙江亚太药业股份有限公司,中小板,SZSE,20100316,N
818,002371.SZ,002371,北方华创,北京,半导体,北方华创科技集团股份有限公司,中小板,SZSE,20100316,S
819,002372.SZ,002372,伟星新材,浙江,其他建材,浙江伟星新型建材股份有限公司,中小板,SZSE,20100318,S
820,002373.SZ,002373,千方科技,北京,软件服务,北京千方科技股份有限公司,中小板,SZSE,20100318,S
821,002374.SZ,002374,丽鹏股份,山东,建筑工程,山东丽鹏股份有限公司,中小板,SZSE,20100318,N
822,002375.SZ,002375,亚厦股份,浙江,装修装饰,浙江亚厦装饰股份有限公司,中小板,SZSE,20100323,S
823,002376.SZ,002376,新北洋,山东,IT设备,山东新北洋信息技术股份有限公司,中小板,SZSE,20100323,S
824,002377.SZ,002377,国创高新,湖北,房产服务,湖北国创高新材料股份有限公司,中小板,SZSE,20100323,N
825,002378.SZ,002378,章源钨业,江西,小金属,崇义章源钨业股份有限公司,中小板,SZSE,20100331,N
826,002379.SZ,002379,宏创控股,山东,铝,山东宏创铝业控股股份有限公司,中小板,SZSE,20100331,N
827,002380.SZ,002380,科远智慧,江苏,电气设备,南京科远智慧科技集团股份有限公司,中小板,SZSE,20100331,N
828,002381.SZ,002381,双箭股份,浙江,橡胶,浙江双箭橡胶股份有限公司,中小板,SZSE,20100402,N
829,002382.SZ,002382,蓝帆医疗,山东,医疗保健,蓝帆医疗股份有限公司,中小板,SZSE,20100402,S
830,002383.SZ,002383,合众思壮,北京,通信设备,北京合众思壮科技股份有限公司,中小板,SZSE,20100402,S
831,002384.SZ,002384,东山精密,江苏,元器件,苏州东山精密制造股份有限公司,中小板,SZSE,20100409,S
832,002385.SZ,002385,大北农,北京,饲料,北京大北农科技集团股份有限公司,中小板,SZSE,20100409,S
833,002386.SZ,002386,天原集团,四川,化工原料,宜宾天原集团股份有限公司,中小板,SZSE,20100409,N
834,002387.SZ,002387,维信诺,广东,元器件,维信诺科技股份有限公司,中小板,SZSE,20100413,S
835,002388.SZ,002388,新亚制程,深圳,元器件,深圳市新亚电子制程股份有限公司,中小板,SZSE,20100413,N
836,002389.SZ,002389,航天彩虹,浙江,元器件,航天彩虹无人机股份有限公司,中小板,SZSE,20100413,S
837,002390.SZ,002390,信邦制药,贵州,中成药,贵州信邦制药股份有限公司,中小板,SZSE,20100416,S
838,002391.SZ,002391,长青股份,江苏,农药化肥,江苏长青农化股份有限公司,中小板,SZSE,20100416,N
839,002392.SZ,002392,北京利尔,北京,其他建材,北京利尔高温材料股份有限公司,中小板,SZSE,20100423,N
840,002393.SZ,002393,力生制药,天津,化学制药,天津力生制药股份有限公司,中小板,SZSE,20100423,N
841,002394.SZ,002394,联发股份,江苏,纺织,江苏联发纺织股份有限公司,中小板,SZSE,20100423,N
842,002395.SZ,002395,双象股份,江苏,塑料,无锡双象超纤材料股份有限公司,中小板,SZSE,20100429,N
843,002396.SZ,002396,星网锐捷,福建,通信设备,福建星网锐捷通讯股份有限公司,中小板,SZSE,20100623,S
844,002397.SZ,002397,梦洁股份,湖南,纺织,湖南梦洁家纺股份有限公司,中小板,SZSE,20100429,N
845,002398.SZ,002398,垒知集团,福建,其他建材,垒知控股集团股份有限公司,中小板,SZSE,20100506,N
846,002399.SZ,002399,海普瑞,深圳,化学制药,深圳市海普瑞药业集团股份有限公司,中小板,SZSE,20100506,S
847,002400.SZ,002400,省广集团,广东,广告包装,广东省广告集团股份有限公司,中小板,SZSE,20100506,N
848,002401.SZ,002401,中远海科,上海,软件服务,中远海运科技股份有限公司,中小板,SZSE,20100506,N
849,002402.SZ,002402,和而泰,深圳,元器件,深圳和而泰智能控制股份有限公司,中小板,SZSE,20100511,S
850,002403.SZ,002403,爱仕达,浙江,家用电器,爱仕达股份有限公司,中小板,SZSE,20100511,N
851,002404.SZ,002404,嘉欣丝绸,浙江,纺织,浙江嘉欣丝绸股份有限公司,中小板,SZSE,20100511,N
852,002405.SZ,002405,四维图新,北京,软件服务,北京四维图新科技股份有限公司,中小板,SZSE,20100518,S
853,002406.SZ,002406,远东传动,河南,汽车配件,许昌远东传动轴股份有限公司,中小板,SZSE,20100518,N
854,002407.SZ,002407,多氟多,河南,化工原料,多氟多化工股份有限公司,中小板,SZSE,20100518,S
855,002408.SZ,002408,齐翔腾达,山东,化工原料,淄博齐翔腾达化工股份有限公司,中小板,SZSE,20100518,S
856,002409.SZ,002409,雅克科技,江苏,化工原料,江苏雅克科技股份有限公司,中小板,SZSE,20100525,S
